"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"Oct 22, 2025 @ 13:59:59.598",1,1,"3FeBDZoBgm6fjh-lyKML","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,148185,148185,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.598735', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /lg/ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /lg/ HTTP/1.1"" 404 -","""GET /lg/ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.598",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.585",1,1,"e1eBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.585040', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /cgi-bin/mrlg.cgi HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/mrlg.cgi HTTP/1.1"" 404 -","""GET /cgi-bin/mrlg.cgi HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.585",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.548",1,1,"eleBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.548071', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV9_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV9_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV9_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.548",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.534",1,1,"eVeBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.534599', 'src_ip': '148.226.8.121', 'payload_printable': '""GET / HTTP/1.1"" 200 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET / HTTP/1.1"" 200 -","""GET / HTTP/1.1"" 200 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.534",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.521",1,1,"eFeBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.521198', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV8_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV8_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV8_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.521",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.496",1,1,"d1eBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.496648', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV7_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV7_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV7_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.496",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.480",1,1,"dleBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.480114', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV6_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV6_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV6_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.480",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.464",1,1,"dVeBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.464232', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV5_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV5_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV5_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.464",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.444",1,1,"dFeBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.444591', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV4_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV4_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV4_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.444",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.407",1,1,"c1eBDZoBgm6fjh-lyKME","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.407116', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV3_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV3_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV3_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.407",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.387",1,1,"jFeBDZoBgm6fjh-lyKMK","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.387588', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV2_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV2_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV2_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.387",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.372",1,1,"i1eBDZoBgm6fjh-lyKMK","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.372480', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV1_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV1_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV1_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.372",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.356",1,1,"ileBDZoBgm6fjh-lyKMK","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.356790', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/DEV_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/DEV_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/DEV_PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.356",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.344",1,1,"iVeBDZoBgm6fjh-lyKMK","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.344437', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /pls/portal/PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /pls/portal/PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","""GET /pls/portal/PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.344",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:59.337",1,1,"iFeBDZoBgm6fjh-lyKMK","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,23753,23753,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:59.337780', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /cgi-bin/pub/pki?cmd=serverInfo HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/pub/pki?cmd=serverInfo HTTP/1.1"" 404 -","""GET /cgi-bin/pub/pki?cmd=serverInfo HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:59.337",Ciscoasa,Ciscoasa,"-","-"
